,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131
g1,4.436115320589537579e-05,2.379751571853367317e-05,2.205598452017646152e-04,1.358388960604645936e-04,6.026377286941141608e-05,2.506149002653966507e-04,2.219363271073940443e-03,2.255863375945619566e-03,2.720742412539638687e-03,2.911915360673275263e-03,2.739536902113285429e-03,2.162884903739400923e-03,3.642739046862868493e-03,2.679262659328580411e-03,2.760766797349205326e-03,2.044924720031574775e-03,1.384122628192032897e-03,2.694819953171747901e-03,8.922192124998923335e-04,9.440163175165049462e-04,6.839427676440360026e-04,1.147683370282037273e-03,1.848054457674714766e-03,7.677423324335131945e-04,2.020925829369954897e-03,4.204613056620143743e-04,4.538526646115797233e-04,6.778763320349018512e-04,7.447391714896260066e-04,5.218194015137085379e-04,3.725868239761865978e-04,1.747735164120857790e-03,5.068020340098856099e-04,7.052822899694350745e-04,5.830484493216655595e-04,1.135676019994883964e-03,1.141655710238530849e-03,3.657819943600352564e-04,1.031585977715510777e-03,1.464528708785665890e-03,7.377142965781023458e-04,2.161135195673775152e-03,7.909901807701224911e-04,1.379080342868428937e-03,8.871882048929104897e-04,1.247964817722520617e-03,3.481320514699348884e-04,7.589744659395025175e-04,2.662919188808853237e-04,4.372125676794031334e-04,1.314792908789952971e-03,7.629846106651262932e-04,5.293596520029934501e-04,9.114685586565931218e-04,1.526814659471958414e-03,7.795594547030954696e-04,1.415298030986419757e-03,1.083562879718748305e-03,6.834266328639992689e-04,1.148006756256319530e-03,4.373260849637952566e-04,2.825838241751277096e-04,1.597814762875522654e-03,7.234281313914694544e-04,2.020640746055011802e-03,2.694425018616717943e-04,1.389823209113582453e-03,2.587971068104100592e-03,8.734704113336131098e-04,8.585927458448066327e-04,1.292967561457729602e-03,3.580324220235457113e-04,6.809438855334012074e-04,7.717531629476738226e-04,1.177318171348281164e-03,8.980985305208421610e-04,9.586887412155439868e-04,6.428627104801647304e-04,1.429229746984958440e-03,5.621125221920102557e-04,1.149667943162824800e-03,1.144994681886802972e-03,2.039585505895009920e-03,4.209658708022063632e-04,1.144359214012694460e-03,2.177138826976229586e-03,1.118203292586868918e-03,7.156774388506205150e-04,1.315624671184413650e-03,8.411104260596115843e-04,7.875942969776019830e-04,3.716663562131786256e-04,4.815958798048037442e-04,2.057599889808863977e-03,1.599516326944931677e-03,8.874935777259931793e-04,1.164742834382682382e-03,5.820568661546951256e-04,1.625545212158573637e-03,4.684610158756750552e-04,9.196942710838261568e-04,9.868304057025730543e-04,3.833147704366826006e-04,7.047434968142295923e-04,1.087782752492834348e-03,3.967969821143761395e-04,1.053412829598072411e-03,5.536110929497475852e-04,5.779660358697830168e-04,5.119024357105897384e-04,9.670080066298506350e-04,8.247991734773355531e-04,7.535687603022816691e-04,6.862550008619776798e-04,1.392670437834244053e-03,1.235305768526317148e-03,1.404974167841964742e-03,8.398524332415489542e-04,1.760633633287856997e-03,2.717968602371657189e-04,6.754005998422299688e-04,4.584630602723291110e-04,7.339989965661886497e-04,8.122802649270252726e-04,1.034166021714142845e-03,1.646967519330680288e-03,7.153839610817564875e-04,4.924304135752113768e-04,7.819109247426299369e-04,1.740704480207580550e-03,7.996306794374132996e-04
g2,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g3,9.061506397536943456e-04,4.261569359578208128e-04,3.990473536227411022e-03,3.059045764988703280e-03,1.430131216223934874e-03,5.023575589402673111e-03,5.044735015631571923e-02,4.921638266072139722e-02,5.191962182574851731e-02,6.246015425143748578e-02,5.585362595427150606e-02,3.421836449050599804e-02,7.045744801982067873e-02,6.179575290320719894e-02,4.014523170993640477e-02,4.528820332821911071e-02,2.644228146032618146e-02,4.550381737152012218e-02,1.480211599560051980e-02,1.906715819607408130e-02,1.388756609534841716e-02,1.917241568943258562e-02,3.637027775961307330e-02,1.388242446210139272e-02,3.868007330540953331e-02,6.934425060479505222e-03,8.526667225786207366e-03,1.495623979629253329e-02,1.528988948073584618e-02,1.317946919850125805e-02,8.483049089563449857e-03,3.033744945992409431e-02,1.140133836396502696e-02,1.435109703945010654e-02,1.309952453555574686e-02,1.923178967181351021e-02,2.116406128221292454e-02,7.240702463381020956e-03,2.002658873820515467e-02,2.219437637947396097e-02,1.684282294248832385e-02,3.207019327054172475e-02,1.428377876006386299e-02,2.705144258162280740e-02,1.405015791150342197e-02,2.373887714574617058e-02,6.219518645988296977e-03,1.295831893702424284e-02,4.586954727103959364e-03,7.459457170213964518e-03,2.031595291775172701e-02,1.330354981280200757e-02,9.138634057551928147e-03,2.172737394263241431e-02,2.698290625414634381e-02,1.902515242106138024e-02,3.232009421575347125e-02,1.700985407800669966e-02,1.187631667509685476e-02,1.944410265734911047e-02,8.981326471243401485e-03,5.285938093760988131e-03,3.341734739219700406e-02,1.712518419410576434e-02,3.930440747951100683e-02,5.468993472437132936e-03,2.476009457833058466e-02,5.596877197782729879e-02,1.239916346257947076e-02,1.451022749727180587e-02,2.419942778752814244e-02,6.285521673721847918e-03,1.020983709641178939e-02,1.686398984913973359e-02,1.699642764371325429e-02,1.805972565885393538e-02,1.667399137563376973e-02,1.045049113114153438e-02,2.764655424242093429e-02,9.099862063576323254e-03,2.226359381840191040e-02,1.963072597071342101e-02,3.665802129306764551e-02,8.555878963594529957e-03,2.113843634924923720e-02,4.129708573059079346e-02,1.598207948752304597e-02,1.438806347754387552e-02,2.468684116982788543e-02,1.780810640829368074e-02,1.283977202194130571e-02,7.096714578959910022e-03,7.888028267276425004e-03,3.728282210625452620e-02,3.310665179623249743e-02,1.712915658560770771e-02,2.186848399748868299e-02,1.349212836937673833e-02,3.376142886078371125e-02,8.328899437593876784e-03,2.077574442502424373e-02,1.730328217899047144e-02,8.097519578207918248e-03,1.303989861282131221e-02,2.182801435181817851e-02,7.194356120582635732e-03,1.898095976201732635e-02,1.155705037901950429e-02,1.063672371053439418e-02,9.883435707421190514e-03,1.887227817556826059e-02,2.022981670391207562e-02,1.439954339033036601e-02,1.522398215483289179e-02,2.547306227176169766e-02,1.929286874689361761e-02,2.521010689119916603e-02,1.544937578622110341e-02,2.871541893834039100e-02,6.004067299739464236e-03,1.024775086041881597e-02,7.564749214276572133e-03,1.499953454284260954e-02,1.775818543364744706e-02,1.714815028738644886e-02,2.714752174287920344e-02,1.399723348851374810e-02,9.777790883272437575e-03,1.497337481988618609e-02,3.092041262691881676e-02,1.464916383022238193e-02
g4,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g5,2.524969536103781657e-04,1.553739465166361104e-04,1.827621869362688369e-03,8.825772888452445468e-04,4.290698849203183050e-04,1.514320951065536861e-03,1.541315309815676979e-02,1.414400412866653398e-02,2.177182188902881607e-02,2.090154283161605939e-02,1.857193959142132422e-02,1.751570250812373164e-02,2.748643666066939717e-02,1.408026398395462349e-02,2.052837975876492527e-02,1.588317742218044865e-02,1.264998226441492978e-02,2.023342513864929623e-02,5.532035109837726838e-03,7.079607964258482870e-03,5.152426669626109651e-03,7.641306269894919401e-03,1.476456012266188882e-02,4.118322068257896512e-03,1.673119357278591429e-02,2.853066589227773800e-03,3.945354092611085342e-03,4.208545688759180933e-03,5.460414779070015337e-03,3.112359581914426240e-03,2.193053836024418460e-03,1.038306547340678981e-02,2.957501686531281444e-03,5.202509161866911494e-03,3.984214756242818178e-03,1.020754075205358366e-02,7.978401274220474002e-03,2.432498754050715917e-03,6.494758566359992540e-03,1.029052999702002522e-02,3.849093065287287341e-03,1.927107411473262533e-02,5.787286040831604583e-03,9.628967516788704273e-03,6.073854447148625477e-03,9.892022053285680003e-03,2.146235396160330912e-03,5.748728877288619178e-03,1.940686442971262596e-03,2.360442030346921946e-03,9.406587152162039153e-03,5.249314364606913821e-03,4.053243101483327594e-03,4.406928555944478881e-03,1.000216054913572947e-02,4.648197567032096369e-03,8.694053474248406368e-03,6.833175129695797864e-03,3.800680000980338497e-03,8.743249302138178872e-03,2.813704707401283589e-03,2.032535743723290229e-03,1.253443683504435781e-02,4.510113310961218203e-03,1.455702623583664257e-02,1.597342443848757303e-03,1.135610870868637885e-02,1.419469837383151647e-02,6.256689412434891101e-03,5.780913387503119373e-03,9.629706425755257468e-03,2.424101964918377525e-03,4.756563805677474499e-03,5.227151170341107732e-03,8.993071738312914329e-03,6.961960065832189203e-03,6.597170616633806807e-03,4.546475373591827955e-03,9.712703909733831284e-03,3.956323543857317125e-03,7.672200884612177460e-03,9.368070498767304410e-03,1.242833630606488167e-02,2.878488035576333773e-03,6.304068053053468214e-03,1.640997429517669984e-02,8.335844253406827012e-03,6.650766965001380683e-03,7.876214946874482772e-03,5.295611864390091170e-03,5.536725880539567629e-03,2.502389961878135997e-03,4.309362103852204355e-03,1.438558136768071372e-02,1.043326548479028316e-02,6.097975417255784014e-03,1.029478745626057068e-02,3.604796660805904308e-03,9.256902619375147537e-03,2.832657701212959803e-03,6.109933883276401356e-03,6.205297327651423597e-03,2.277519804768942877e-03,4.456016775627917939e-03,6.612982943091943837e-03,2.813476391786769344e-03,8.585995641129381267e-03,3.468147994559080474e-03,3.598042817838093335e-03,2.919146589273112144e-03,6.574488995289986572e-03,5.505935900447889858e-03,4.650928330170034895e-03,4.470330115455280542e-03,1.248493618931502055e-02,9.489053567152976390e-03,9.691313129637765811e-03,5.507263565523045148e-03,1.191889394237640593e-02,1.141052367381171747e-03,5.865649654672434876e-03,3.006567103921233084e-03,5.795078915125619762e-03,5.941984826269570974e-03,6.478562199499718170e-03,1.139778078589033170e-02,4.865269362839066275e-03,3.732939022158941571e-03,5.067914012804933081e-03,1.098345436649172079e-02,6.730661078850080740e-03
g6,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g7,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g8,7.813662230150983449e-06,4.246465610798947202e-06,3.598801627843867495e-05,2.301599441309722446e-05,9.794984634086887138e-06,4.455601938146162350e-05,3.806197862219521896e-04,3.862366835295527080e-04,4.655414672049684862e-04,4.738961169827580252e-04,4.773254776273900190e-04,3.716470094768015197e-04,6.231061100952078055e-04,4.579994065342308162e-04,4.923156750826534122e-04,3.342708871327261218e-04,2.310758557642140685e-04,4.579890145109148311e-04,1.611388545334206830e-04,1.562162599677601924e-04,1.150080300156025462e-04,2.048314851306164152e-04,3.024506317834293437e-04,1.334060405186856591e-04,3.465746020808645948e-04,7.530854453723953665e-05,7.657491521656657047e-05,1.153813623410042725e-04,1.301419747173456951e-04,8.723713059221030930e-05,6.212414804342798400e-05,3.121540949458398526e-04,8.861016244318320662e-05,1.175416375004958113e-04,9.994236186045224674e-05,1.911419530373364181e-04,1.881216945583959286e-04,6.226453623838938472e-05,1.927197901960079067e-04,2.579605131221667218e-04,1.264008211471946838e-04,3.705839112745630917e-04,1.364973351794378524e-04,2.388323651819604561e-04,1.589177006778876825e-04,2.132572092621567105e-04,6.166980813921843572e-05,1.286797148470249230e-04,4.623140523622320418e-05,7.724564264789874658e-05,2.250491686424400527e-04,1.330020530390561503e-04,9.384678524516462303e-05,1.676124309614340812e-04,2.655903947673540159e-04,1.309390197195352235e-04,2.407849172599266143e-04,1.922106269352155249e-04,1.247865443692678105e-04,1.962456593038273012e-04,7.335731117911461693e-05,4.874737350413815341e-05,2.634182271897628430e-04,1.236254926462264489e-04,3.362375049863703465e-04,4.694751648447662961e-05,2.309630766276026372e-04,4.588063460166750271e-04,1.545037780789870448e-04,1.445443007538663681e-04,2.217512130823473787e-04,6.098514640502021404e-05,1.197476004985278193e-04,1.311148083215573311e-04,2.095772110397996115e-04,1.519218930405169001e-04,1.654736086908641709e-04,1.063938499291431337e-04,2.424150935585799396e-04,9.423096712417174624e-05,1.944825129871112848e-04,1.966316605221353139e-04,3.555393241235674890e-04,7.098545954151615352e-05,2.077423778166540382e-04,3.745886423909531747e-04,1.913092812109863487e-04,1.156919375459359336e-04,2.443541775467751457e-04,1.418595888941865464e-04,1.296944645623894748e-04,6.401319533526312689e-05,8.073694918775937784e-05,3.588331848130918845e-04,2.757638611948586937e-04,1.527658604304863463e-04,2.064425135377464388e-04,9.830351704286121369e-05,2.858932494285184841e-04,8.164651596625834983e-05,1.533405541940044815e-04,1.783505218571086585e-04,6.992399304748175750e-05,1.200967772139797897e-04,1.921494540978595407e-04,6.741322086662807360e-05,1.814127132152189975e-04,9.180418438745744140e-05,9.817838588801020645e-05,9.221543126086443275e-05,1.644797410169007083e-04,1.354839366817702233e-04,1.343406555727780206e-04,1.161784445490623952e-04,2.222313681048453051e-04,2.129147448985104429e-04,2.426093394762147927e-04,1.510237226211383495e-04,2.957013449815208824e-04,4.872011649382262575e-05,1.161584263248004081e-04,8.172228918572627002e-05,1.255327460016623844e-04,1.413519930559240412e-04,1.824214374072295167e-04,2.870145139476115606e-04,1.198117367170789928e-04,8.359766105633783596e-05,1.315914116385986899e-04,3.102328909461099862e-04,1.313455727440400987e-04
